datetime,open,high,low,close,volume,bar_index,src,xATR,nLoss,xATRTrailingStop,ut_pos,raw_buy,raw_sell,hma,hma_prev,atr_norm,hma_slope,hma_slope_norm,slope_threshold,dist_ok,cooldown_ok,range_buy_ok,range_sell_ok,buy,sell,signal,blocked_buy,blocked_sell,is_chop,stable_bias
2026-06-18 12:10:00+05:30,57890.9,57896.2,57832.5,57844.2,0,1235,57844.2,56.69051470677961,170.07154412033884,57719.39602940886,1,False,False,57870.93761904761,57858.764619047615,56.69051470677961,49.47328571426624,0.8726907132552413,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 12:15:00+05:30,57844.55,57866.5,57817.8,57856.6,0,1236,57856.6,56.11976365629515,168.35929096888543,57719.39602940886,1,False,False,57877.4378095238,57870.93761904761,56.11976365629515,38.02923809522326,0.6776443024267332,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 12:20:00+05:30,57861.35,57861.35,57814.3,57846.05,0,1237,57846.05,55.471923395130894,166.4157701853927,57719.39602940886,1,False,False,57876.97588095236,57877.4378095238,55.471923395130894,18.211261904747516,0.3282969255460507,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 12:25:00+05:30,57847.85,57896.1,57837.2,57893.35,0,1238,57893.35,55.716786009764505,167.1503580292935,57726.19964197071,1,False,False,57879.6814047619,57876.97588095236,55.716786009764505,8.743785714286787,0.15693270090551198,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 12:30:00+05:30,57896.9,57926.4,57872.2,57913.0,0,1239,57913.0,55.608444151924495,166.8253324557735,57746.17466754423,1,False,False,57887.72054761903,57879.6814047619,55.608444151924495,10.282738095229433,0.18491324927445518,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-18 12:35:00+05:30,57920.45,57920.45,57876.0,57899.9,0,1240,57899.9,54.81141242678682,164.43423728036046,57746.17466754423,1,False,False,57895.5994047619,57887.72054761903,54.81141242678682,18.62352380953962,0.33977456491229074,0.045,False,True,False,False,False,False,,False,False,False,1
2026-06-18 12:40:00+05:30,57899.1,57934.95,57895.75,57905.35,0,1241,57905.35,53.69631153915899,161.08893461747698,57746.17466754423,1,False,False,57903.43145238096,57895.5994047619,53.69631153915899,23.75004761906166,0.44230314780078545,0.045,False,True,False,False,False,False,,False,False,False,1
2026-06-18 12:45:00+05:30,57910.3,57917.55,57885.3,57900.1,0,1242,57900.1,52.164432143504776,156.49329643051433,57746.17466754423,1,False,False,57909.24421428571,57903.43145238096,52.164432143504776,21.523666666682402,0.4126119231485281,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 12:50:00+05:30,57902.5,57937.1,57894.7,57916.95,0,1243,57916.95,51.46697270468311,154.40091811404932,57762.54908188595,1,False,False,57915.13869047619,57909.24421428571,51.46697270468311,19.53928571428696,0.37964707631830524,0.045,False,True,False,False,False,False,,False,False,False,1
2026-06-18 12:55:00+05:30,57916.65,57929.05,57890.2,57907.85,0,1244,57907.85,50.565760368634734,151.6972811059042,57762.54908188595,1,False,False,57919.13483333333,57915.13869047619,50.565760368634734,15.703380952370935,0.31055364020811865,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 13:00:00+05:30,57912.0,57922.8,57893.1,57907.45,0,1245,57907.45,49.07534891373257,147.2260467411977,57762.54908188595,1,False,False,57920.06311904763,57919.13483333333,49.07534891373257,10.818904761916201,0.22045497385936644,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 13:05:00+05:30,57909.8,57924.35,57895.75,57914.15,0,1246,57914.15,47.612823991323,142.83847197396898,57771.31152802603,1,False,False,57919.80095238095,57920.06311904763,47.612823991323,4.662261904763,0.0979202978091082,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 13:10:00+05:30,57911.9,57942.0,57896.55,57940.2,0,1247,57940.2,47.45833656337114,142.37500969011342,57797.824990309884,1,False,False,57922.97980952381,57919.80095238095,47.45833656337114,3.8449761904776096,0.08101793001833116,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-18 13:15:00+05:30,57944.05,57954.55,57880.55,57885.25,0,1248,57885.25,49.35416966598749,148.06250899796248,57797.824990309884,1,False,False,57920.42395238095,57922.97980952381,49.35416966598749,0.36083333332499024,0.007311101286213293,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 13:20:00+05:30,57888.2,57908.75,57870.05,57872.1,0,1249,57872.1,48.593157546988174,145.7794726409645,57797.824990309884,1,False,False,57912.11145238094,57920.42395238095,48.593157546988174,-7.689500000014959,0.1582424437551611,0.045,True,True,False,True,False,False,,False,False,False,-1
2026-06-18 13:25:00+05:30,57873.55,57920.0,57838.4,57917.05,0,1250,57917.05,50.95078915077463,152.8523674523239,57797.824990309884,1,False,False,57906.83883333334,57912.11145238094,50.95078915077463,-16.140976190465153,0.31679541101317277,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 13:30:00+05:30,57917.65,57951.65,57886.0,57925.35,0,1251,57925.35,52.000732782862265,156.0021983485868,57797.824990309884,1,False,False,57905.715690476194,57906.83883333334,52.000732782862265,-14.70826190475782,0.28284720459949325,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 13:35:00+05:30,57926.05,57935.1,57900.1,57908.65,0,1252,57908.65,50.78639472694353,152.3591841808306,57797.824990309884,1,False,False,57906.43728571428,57905.715690476194,50.78639472694353,-5.674166666656674,0.11172611675162637,0.045,False,True,False,False,False,False,,False,False,False,-1
2026-06-18 13:40:00+05:30,57914.55,57939.2,57895.15,57912.35,0,1253,57912.35,50.30522367501868,150.91567102505604,57797.824990309884,1,False,False,57908.337238095235,57906.43728571428,50.30522367501868,1.4984047618927434,0.029786265767800246,0.045,False,True,False,False,False,False,,False,False,False,-1
2026-06-18 13:45:00+05:30,57917.25,57937.7,57903.55,57910.1,0,1254,57910.1,49.15127912680264,147.45383738040792,57797.824990309884,1,False,False,57909.41871428571,57908.337238095235,49.15127912680264,3.7030238095176173,0.07533931721216029,0.045,False,True,False,False,False,False,,False,False,False,1
2026-06-18 13:50:00+05:30,57911.0,57927.6,57906.05,57914.1,0,1255,57914.1,47.17975918917357,141.5392775675207,57797.824990309884,1,False,False,57911.39645238095,57909.41871428571,47.17975918917357,4.959166666667443,0.1051121657230805,0.045,False,True,False,False,False,False,,False,False,False,1
2026-06-18 13:55:00+05:30,57913.7,57930.45,57887.1,57895.7,0,1256,57895.7,46.90620496137536,140.71861488412608,57797.824990309884,1,False,False,57910.999857142844,57911.39645238095,46.90620496137536,2.6626190476090414,0.05676475105589036,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 14:00:00+05:30,57898.1,57911.3,57878.05,57898.8,0,1257,57898.8,45.93076174984855,137.79228524954564,57797.824990309884,1,False,False,57908.42216666667,57910.999857142844,45.93076174984855,-0.996547619040939,0.02169673615404876,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 14:05:00+05:30,57899.75,57922.45,57873.05,57884.45,0,1258,57884.45,46.17856448200181,138.53569344600544,57797.824990309884,1,False,False,57902.64138095238,57908.42216666667,46.17856448200181,-8.755071428568044,0.18959167585168982,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 14:10:00+05:30,57884.75,57912.3,57880.0,57886.85,0,1259,57886.85,45.187238447573314,135.56171534271994,57797.824990309884,1,False,False,57896.06214285714,57902.64138095238,45.187238447573314,-14.937714285704715,0.33057373716332766,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 14:15:00+05:30,57887.55,57888.8,57855.9,57863.35,0,1260,57863.35,44.30957855846104,132.9287356753831,57797.824990309884,1,False,False,57886.7689047619,57896.06214285714,44.30957855846104,-21.65326190477208,0.48868128764084867,0.045,True,True,False,True,False,False,,False,False,False,-1
2026-06-18 14:20:00+05:30,57862.0,57901.35,57833.2,57898.7,0,1261,57898.7,46.012465804285355,138.03739741285608,57797.824990309884,1,False,False,57881.99271428571,57886.7689047619,46.012465804285355,-20.64866666666785,0.4487624452577098,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 14:25:00+05:30,57899.7,57910.65,57834.7,57840.45,0,1262,57840.45,48.15086110397957,144.45258331193872,57797.824990309884,1,False,False,57872.540880952365,57881.99271428571,48.15086110397957,-23.521261904774292,0.4884909919675415,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 14:30:00+05:30,57842.9,57845.75,57792.2,57831.1,0,1263,57831.1,48.53651388226695,145.60954164680086,57797.824990309884,1,False,False,57859.839547619034,57872.540880952365,48.53651388226695,-26.92935714286432,0.5548267683209751,0.045,True,True,False,True,False,False,,False,False,False,-1
2026-06-18 14:35:00+05:30,57834.3,57870.4,57820.95,57825.5,0,1264,57825.5,48.60176289067677,145.80528867203031,57797.824990309884,1,False,False,57845.83804761905,57859.839547619034,48.60176289067677,-36.1546666666618,0.7438961987446203,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 14:40:00+05:30,57829.5,57850.05,57818.6,57829.8,0,1265,57829.8,47.37663696991445,142.12991090974336,57797.824990309884,1,False,False,57833.051095238094,57845.83804761905,47.37663696991445,-39.48978571427142,0.8335286807999603,0.045,False,True,False,False,False,False,,False,False,False,-1
2026-06-18 14:45:00+05:30,57831.75,57857.15,57820.85,57831.4,0,1266,57831.4,46.58544861492077,139.7563458447623,57797.824990309884,1,False,False,57824.05304761905,57833.051095238094,46.58544861492077,-35.78649999998743,0.7681905200871122,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 14:50:00+05:30,57832.2,57866.9,57814.75,57861.0,0,1267,57861.0,46.982916570997965,140.9487497129939,57797.824990309884,1,False,False,57823.165547619035,57824.05304761905,46.982916570997965,-22.672500000015134,0.4825690198639268,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 14:55:00+05:30,57861.4,57913.95,57847.7,57910.05,0,1268,57910.05,48.35913681592668,145.07741044778004,57797.824990309884,1,False,False,57834.87716666667,57823.165547619035,48.35913681592668,1.8260714285788708,0.03776062909331064,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-06-18 15:00:00+05:30,57913.65,57949.0,57888.5,57924.35,0,1269,57924.35,49.22634132907478,147.67902398722433,57797.824990309884,1,False,False,57856.83447619047,57834.87716666667,49.22634132907478,32.78142857141938,0.6659326630081593,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-18 15:05:00+05:30,57927.9,57997.7,57905.8,57989.3,0,1270,57989.3,52.274459805569016,156.82337941670704,57832.47662058329,1,False,False,57892.229928571425,57856.83447619047,52.274459805569016,69.06438095238991,1.3211878460202127,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-18 15:10:00+05:30,57992.8,58021.25,57953.4,57995.65,0,1271,57995.65,53.38699839088541,160.16099517265621,57835.489004827345,1,False,False,57932.422023809515,57892.229928571425,53.38699839088541,97.54485714284237,1.8271275794275763,0.045,True,True,False,False,False,False,,False,False,False,1
